Seriation_Solution Mean_Distance Solution_Size
3761 192970.445927097 3
11127 192970.445927097 3
3643 192990.199565707 4
10930 192990.199565707 4
10931 192990.199565707 4
9202 193026.699825904 4
9203 193026.699825904 4
2704 193026.699825904 4
4803 193052.546025306 4
358 193052.546025306 4
4802 193052.546025306 4
714 193103.405981625 4
5485 193103.405981625 4
5486 193103.405981625 4
9058 193109.823292407 4
2624 193109.823292407 4
9059 193109.823292407 4
2290 193214.118395519 4
8455 193214.118395519 4
8456 193214.118395519 4
11090 193219.699708469 4
3736 193219.699708469 4
11091 193219.699708469 4
9586 193243.373384589 4
2911 193243.373384589 4
9585 193243.373384589 4
4845 193293.910955123 4
379 193293.910955123 4
4844 193293.910955123 4
11204 193406.286973225 4
3806 193406.286973225 4
11205 193406.286973225 4
10639 193413.469333401 5
10640 193413.469333401 5
10638 193413.469333401 5
3492 193413.469333401 5
6225 193416.534982653 3
1085 193416.534982653 3
8328 193418.135003286 4
2213 193418.135003286 4
8327 193418.135003286 4
4815 193429.909108508 4
364 193429.909108508 4
4816 193429.909108508 4
1088 193435.985528001 4
6229 193435.985528001 4
6228 193435.985528001 4
6729 193442.659215871 3
1365 193442.659215871 3
9697 193541.785593268 4
2968 193541.785593268 4
9696 193541.785593268 4
5941 193730.999597644 4
938 193730.999597644 4
5940 193730.999597644 4
6596 193752.747541038 4
6597 193752.747541038 4
1297 193752.747541038 4
11140 193829.684328576 4
11141 193829.684328576 4
3769 193829.684328576 4
4297 193836.320101455 4
4298 193836.320101455 4
120 193836.320101455 4
1995 193866.874959983 3
7927 193866.874959983 3
105 193879.131415531 4
4270 193879.131415531 4
4269 193879.131415531 4
10422 193910.034005577 3
3367 193910.034005577 3
3024 193965.772983209 4
9803 193965.772983209 4
9804 193965.772983209 4
6189 193978.514654172 4
6188 193978.514654172 4
1068 193978.514654172 4
2467 193995.856980193 4
8768 193995.856980193 4
8769 193995.856980193 4
6481 194014.040924121 4
6482 194014.040924121 4
1237 194014.040924121 4
3941 194039.010746287 4
11452 194039.010746287 4
11453 194039.010746287 4
1409 194047.024128407 4
6807 194047.024128407 4
6808 194047.024128407 4
2285 194070.781742028 4
8446 194070.781742028 4
8447 194070.781742028 4
6931 194101.562757859 3
1483 194101.562757859 3
8234 194108.944430065 4
8235 194108.944430065 4
2165 194108.944430065 4
206 194151.620418574 4
4482 194151.620418574 4
4483 194151.620418574 4
6450 194189.059620913 5
6449 194189.059620913 5
1220 194189.059620913 5
6448 194189.059620913 5
7265 194214.145373285 4
1646 194214.145373285 4
7266 194214.145373285 4
6416 194247.246138627 3
1202 194247.246138627 3
9468 194255.529775454 4
9469 194255.529775454 4
2847 194255.529775454 4
10809 194306.786521635 4
3575 194306.786521635 4
10810 194306.786521635 4
9120 194361.17522161 4
2657 194361.17522161 4
9119 194361.17522161 4
1223 194434.00078654 4
6456 194434.00078654 4
6455 194434.00078654 4
8843 194490.587191951 5
8844 194490.587191951 5
8842 194490.587191951 5
2512 194490.587191951 5
2799 194526.550492175 4
9380 194526.550492175 4
9379 194526.550492175 4
1764 194560.835781443 3
7495 194560.835781443 3
2593 194586.472035816 3
8998 194586.472035816 3
2615 194594.996859431 4
9040 194594.996859431 4
9041 194594.996859431 4
5770 194599.446797038 4
865 194599.446797038 4
5769 194599.446797038 4
4016 194637.963145033 4
11571 194637.963145033 4
11570 194637.963145033 4
3644 194662.338085034 4
10932 194662.338085034 4
10933 194662.338085034 4
2267 194682.243665608 3
8418 194682.243665608 3
4847 194746.67596036 4
4846 194746.67596036 4
380 194746.67596036 4
672 194837.588361565 4
5404 194837.588361565 4
5405 194837.588361565 4
2563 194845.834352786 4
8936 194845.834352786 4
8935 194845.834352786 4
10078 194917.230153014 5
10079 194917.230153014 5
3174 194917.230153014 5
10077 194917.230153014 5
10379 194989.272514092 3
3339 194989.272514092 3
2969 194998.893637192 4
9699 194998.893637192 4
9698 194998.893637192 4
8733 195012.191271758 4
8732 195012.191271758 4
2446 195012.191271758 4
6660 195068.371283842 4
6659 195068.371283842 4
1325 195068.371283842 4
7353 195077.105864782 5
7355 195077.105864782 5
7354 195077.105864782 5
1692 195077.105864782 5
5554 195084.032047848 4
749 195084.032047848 4
5555 195084.032047848 4
4610 195148.072137802 4
4611 195148.072137802 4
268 195148.072137802 4
10369 195159.201656176 4
10370 195159.201656176 4
3333 195159.201656176 4
6863 195165.385601729 4
1442 195165.385601729 4
6864 195165.385601729 4
5152 195169.936551979 4
5153 195169.936551979 4
538 195169.936551979 4
3646 195180.292138835 4
10937 195180.292138835 4
10938 195180.292138835 4
6077 195285.662266712 3
1010 195285.662266712 3
9293 195292.347867938 4
2757 195292.347867938 4
9294 195292.347867938 4
9543 195313.306334954 4
9542 195313.306334954 4
2888 195313.306334954 4
7427 195333.073204023 4
7426 195333.073204023 4
1727 195333.073204023 4
26 195346.619460551 4
4112 195346.619460551 4
4111 195346.619460551 4
3980 195396.958205602 3
11514 195396.958205602 3
6646 195480.914119897 4
1319 195480.914119897 4
6645 195480.914119897 4
5481 195494.09244806 4
712 195494.09244806 4
5482 195494.09244806 4
10917 195525.130985905 5
10918 195525.130985905 5
10916 195525.130985905 5
3635 195525.130985905 5
10153 195535.555343729 4
10152 195535.555343729 4
3209 195535.555343729 4
5488 195552.098010842 4
5487 195552.098010842 4
715 195552.098010842 4
11011 195578.744976735 4
3692 195578.744976735 4
11012 195578.744976735 4
6847 195648.739895927 4
6846 195648.739895927 4
1431 195648.739895927 4
9010 195652.70592821 4
9011 195652.70592821 4
2600 195652.70592821 4
11502 195661.51294182 4
3971 195661.51294182 4
11501 195661.51294182 4
5400 195677.070175941 4
670 195677.070175941 4
5399 195677.070175941 4
11178 195682.689296937 4
3791 195682.689296937 4
11177 195682.689296937 4
2793 195712.851721533 4
9365 195712.851721533 4
9364 195712.851721533 4
1363 195726.779986651 4
6726 195726.779986651 4
6727 195726.779986651 4
11206 195735.033780094 4
3807 195735.033780094 4
11207 195735.033780094 4
6507 195775.388452229 4
1247 195775.388452229 4
6506 195775.388452229 4
3601 195798.4160427 4
10855 195798.4160427 4
10856 195798.4160427 4
2763 195853.655450524 4
9305 195853.655450524 4
9304 195853.655450524 4
9367 195883.009987457 4
9366 195883.009987457 4
2794 195883.009987457 4
1392 195971.407268474 4
6779 195971.407268474 4
6780 195971.407268474 4
10610 196021.860274022 4
10609 196021.860274022 4
3473 196021.860274022 4
7833 196088.001039283 4
7832 196088.001039283 4
1946 196088.001039283 4
5592 196088.950491008 3
771 196088.950491008 3
4314 196179.677230258 5
4312 196179.677230258 5
128 196179.677230258 5
4313 196179.677230258 5
7690 196236.809025213 4
7691 196236.809025213 4
1866 196236.809025213 4
9109 196259.591833883 3
2651 196259.591833883 3
2797 196261.251523259 4
9374 196261.251523259 4
9375 196261.251523259 4
7288 196314.533641357 4
7289 196314.533641357 4
1660 196314.533641357 4
2073 196325.067183649 4
8065 196325.067183649 4
8064 196325.067183649 4
1219 196382.429939747 4
6447 196382.429939747 4
6446 196382.429939747 4
232 196419.349339 3
4540 196419.349339 3
6080 196482.349019791 4
1013 196482.349019791 4
6081 196482.349019791 4
6676 196502.078894842 4
1334 196502.078894842 4
6675 196502.078894842 4
3524 196508.421708807 3
10700 196508.421708807 3
6549 196518.390045777 4
6550 196518.390045777 4
1272 196518.390045777 4
2377 196526.49836672 5
8616 196526.49836672 5
8615 196526.49836672 5
8617 196526.49836672 5
3021 196560.501523108 4
9798 196560.501523108 4
9797 196560.501523108 4
10041 196576.926403738 4
3157 196576.926403738 4
10042 196576.926403738 4
2150 196592.726664847 3
8203 196592.726664847 3
1273 196598.511024173 3
6551 196598.511024173 3
4259 196636.368424077 4
100 196636.368424077 4
4260 196636.368424077 4
10405 196654.163936732 4
10406 196654.163936732 4
3354 196654.163936732 4
7583 196656.999075383 5
1811 196656.999075383 5
7585 196656.999075383 5
7584 196656.999075383 5
735 196717.961903614 5
5525 196717.961903614 5
5526 196717.961903614 5
5524 196717.961903614 5
1517 196740.231681219 4
7008 196740.231681219 4
7009 196740.231681219 4
6556 196743.365217215 4
6555 196743.365217215 4
1276 196743.365217215 4
11513 196757.487888387 3
3979 196757.487888387 3
1244 196765.583313545 4
6498 196765.583313545 4
6499 196765.583313545 4
3141 196781.085568432 3
10013 196781.085568432 3
2361 196789.256911154 4
8588 196789.256911154 4
8587 196789.256911154 4
1067 196834.841741921 5
6185 196834.841741921 5
6187 196834.841741921 5
6186 196834.841741921 5
6955 196836.986555719 4
6954 196836.986555719 4
1493 196836.986555719 4
6376 196846.898076189 3
1181 196846.898076189 3
3741 196924.025215643 4
11100 196924.025215643 4
11101 196924.025215643 4
3447 196982.038828635 4
10567 196982.038828635 4
10566 196982.038828635 4
8320 196986.504465252 3
2208 196986.504465252 3
10268 197025.518735299 4
3274 197025.518735299 4
10267 197025.518735299 4
4692 197115.416402503 4
308 197115.416402503 4
4693 197115.416402503 4
2194 197145.241093711 3
8296 197145.241093711 3
7052 197155.937541923 4
1537 197155.937541923 4
7051 197155.937541923 4
9693 197194.226931224 4
2966 197194.226931224 4
9694 197194.226931224 4
7184 197251.084342594 4
1602 197251.084342594 4
7185 197251.084342594 4
6553 197271.700228704 4
1275 197271.700228704 4
6554 197271.700228704 4
89 197339.526980564 4
4238 197339.526980564 4
4239 197339.526980564 4
7529 197428.092452261 4
7528 197428.092452261 4
1779 197428.092452261 4
2265 197468.041470565 3
8415 197468.041470565 3
8626 197501.526996094 4
8625 197501.526996094 4
2382 197501.526996094 4
11136 197535.51969376 4
3767 197535.51969376 4
11137 197535.51969376 4
7489 197575.532835302 4
1761 197575.532835302 4
7490 197575.532835302 4
326 197599.879453291 4
4732 197599.879453291 4
4731 197599.879453291 4
2280 197642.528898901 4
8435 197642.528898901 4
8436 197642.528898901 4
7492 197695.769021716 4
7491 197695.769021716 4
1762 197695.769021716 4
6356 197706.215866016 4
1167 197706.215866016 4
6355 197706.215866016 4
7079 197736.580807938 5
7080 197736.580807938 5
7078 197736.580807938 5
1548 197736.580807938 5
1653 197827.798273909 4
7278 197827.798273909 4
7277 197827.798273909 4
7407 197830.300929577 4
1717 197830.300929577 4
7408 197830.300929577 4
4722 197872.051565915 4
4723 197872.051565915 4
322 197872.051565915 4
11294 197905.86541151 4
11295 197905.86541151 4
3851 197905.86541151 4
3211 197913.048944013 4
10157 197913.048944013 4
10156 197913.048944013 4
5382 197914.986324713 4
661 197914.986324713 4
5381 197914.986324713 4
4245 197971.448069018 4
4246 197971.448069018 4
93 197971.448069018 4
1650 197984.373009559 3
7273 197984.373009559 3
1425 197992.796990782 4
6837 197992.796990782 4
6838 197992.796990782 4
8946 197999.752663825 4
2567 197999.752663825 4
8947 197999.752663825 4
8577 198102.11689791 4
2357 198102.11689791 4
8578 198102.11689791 4
2983 198108.256508882 3
9726 198108.256508882 3
5426 198132.238905425 4
683 198132.238905425 4
5425 198132.238905425 4
3509 198138.794656976 4
10670 198138.794656976 4
10669 198138.794656976 4
8139 198150.804504535 4
8140 198150.804504535 4
2119 198150.804504535 4
27 198191.375195028 3
4113 198191.375195028 3
7533 198209.07716744 4
1781 198209.07716744 4
7532 198209.07716744 4
3628 198255.634105506 4
10901 198255.634105506 4
10902 198255.634105506 4
4209 198279.81236516 4
4210 198279.81236516 4
75 198279.81236516 4
4916 198310.103089028 5
416 198310.103089028 5
4915 198310.103089028 5
4917 198310.103089028 5
8096 198358.997744087 3
2094 198358.997744087 3
8723 198360.605660545 4
8722 198360.605660545 4
2440 198360.605660545 4
1145 198398.117849862 3
6322 198398.117849862 3
1734 198449.601574854 4
7438 198449.601574854 4
7437 198449.601574854 4
2909 198449.980526655 3
9582 198449.980526655 3
10479 198492.120056825 4
3402 198492.120056825 4
10480 198492.120056825 4
1148 198600.611004752 3
6326 198600.611004752 3
6679 198601.961425933 4
1336 198601.961425933 4
6678 198601.961425933 4
4833 198616.596177285 4
373 198616.596177285 4
4834 198616.596177285 4
7699 198622.260059557 4
7698 198622.260059557 4
1870 198622.260059557 4
126 198625.468605539 3
4309 198625.468605539 3
1018 198660.949885409 3
6087 198660.949885409 3
9312 198726.251420732 4
9311 198726.251420732 4
2766 198726.251420732 4
5765 198792.30966377 3
863 198792.30966377 3
2264 198828.57115335 3
8414 198828.57115335 3
9799 199009.193552326 4
3022 199009.193552326 4
9800 199009.193552326 4
4228 199043.1040435 4
84 199043.1040435 4
4229 199043.1040435 4
3385 199073.340967459 4
10454 199073.340967459 4
10453 199073.340967459 4
2009 199111.818954106 4
7948 199111.818954106 4
7947 199111.818954106 4
8934 199126.091227244 4
8933 199126.091227244 4
2562 199126.091227244 4
7807 199138.504034965 4
1930 199138.504034965 4
7808 199138.504034965 4
11112 199149.460118275 4
11111 199149.460118275 4
3748 199149.460118275 4
8391 199181.510974693 4
8392 199181.510974693 4
2252 199181.510974693 4
2386 199263.145619662 4
8632 199263.145619662 4
8631 199263.145619662 4
8018 199283.380321635 4
2049 199283.380321635 4
8017 199283.380321635 4
7646 199307.739435418 4
7647 199307.739435418 4
1845 199307.739435418 4
1986 199320.773456575 4
7907 199320.773456575 4
7908 199320.773456575 4
10582 199342.160446042 5
3457 199342.160446042 5
10581 199342.160446042 5
10583 199342.160446042 5
1345 199418.409467901 4
6691 199418.409467901 4
6692 199418.409467901 4
4591 199421.714158279 4
260 199421.714158279 4
4592 199421.714158279 4
10612 199424.364842205 4
10611 199424.364842205 4
3474 199424.364842205 4
46 199424.607679998 4
4152 199424.607679998 4
4153 199424.607679998 4
3766 199445.815771588 4
11135 199445.815771588 4
11134 199445.815771588 4
10236 199498.452803461 4
3258 199498.452803461 4
10237 199498.452803461 4
868 199515.140004754 4
5777 199515.140004754 4
5778 199515.140004754 4
3416 199530.309490306 4
10502 199530.309490306 4
10503 199530.309490306 4
10029 199534.439140118 4
10028 199534.439140118 4
3149 199534.439140118 4
336 199555.376980667 5
4753 199555.376980667 5
4752 199555.376980667 5
4754 199555.376980667 5
10996 199557.074028639 3
3683 199557.074028639 3
2578 199614.805984295 4
8970 199614.805984295 4
8969 199614.805984295 4
5561 199614.84907781 4
5560 199614.84907781 4
752 199614.84907781 4
6887 199660.835312716 4
1455 199660.835312716 4
6886 199660.835312716 4
10668 199687.500927391 4
10667 199687.500927391 4
3508 199687.500927391 4
4855 199688.072185982 4
4854 199688.072185982 4
386 199688.072185982 4
1203 199692.273228194 4
6418 199692.273228194 4
6417 199692.273228194 4
4020 199694.667439805 4
11579 199694.667439805 4
11578 199694.667439805 4
9707 199725.017737014 4
9708 199725.017737014 4
2974 199725.017737014 4
5377 199791.158616265 4
658 199791.158616265 4
5376 199791.158616265 4
1121 199801.692047038 3
6284 199801.692047038 3
11174 199826.326284453 4
11175 199826.326284453 4
3789 199826.326284453 4
10392 199858.002785579 4
3345 199858.002785579 4
10391 199858.002785579 4
9043 199871.039604675 4
2617 199871.039604675 4
9044 199871.039604675 4
1544 199907.479931347 4
7071 199907.479931347 4
7070 199907.479931347 4
7398 199942.190727885 4
7399 199942.190727885 4
1712 199942.190727885 4
7601 199985.041514817 4
7602 199985.041514817 4
1819 199985.041514817 4
5320 199991.659850769 4
626 199991.659850769 4
5321 199991.659850769 4
7039 199994.498382201 5
7040 199994.498382201 5
1532 199994.498382201 5
7038 199994.498382201 5
5869 200001.573050044 5
909 200001.573050044 5
5870 200001.573050044 5
5871 200001.573050044 5
1944 200070.719269814 4
7830 200070.719269814 4
7829 200070.719269814 4
7539 200137.774124726 4
1784 200137.774124726 4
7538 200137.774124726 4
3430 200140.623246855 5
10530 200140.623246855 5
10528 200140.623246855 5
10529 200140.623246855 5
11022 200221.689461311 4
3698 200221.689461311 4
11021 200221.689461311 4
6479 200235.369286193 5
1236 200235.369286193 5
6480 200235.369286193 5
6478 200235.369286193 5
2697 200251.874127958 4
9189 200251.874127958 4
9190 200251.874127958 4
8330 200424.163615082 4
2214 200424.163615082 4
8329 200424.163615082 4
1027 200436.208704387 3
6102 200436.208704387 3
5617 200439.991291653 3
785 200439.991291653 3
6048 200546.096906905 5
993 200546.096906905 5
6049 200546.096906905 5
6050 200546.096906905 5
7153 200554.778272934 4
7152 200554.778272934 4
1587 200554.778272934 4
11465 200575.960825234 4
11464 200575.960825234 4
3949 200575.960825234 4
6307 200602.71527166 4
6308 200602.71527166 4
1136 200602.71527166 4
2587 200624.046524824 5
8988 200624.046524824 5
8987 200624.046524824 5
8989 200624.046524824 5
9173 200693.763622016 4
9174 200693.763622016 4
2689 200693.763622016 4
4429 200740.77895682 5
181 200740.77895682 5
4427 200740.77895682 5
4428 200740.77895682 5
129 200793.266402223 3
4315 200793.266402223 3
1260 200804.069575033 3
6530 200804.069575033 3
7530 200822.83589204 4
7531 200822.83589204 4
1780 200822.83589204 4
11067 200906.628601176 4
